parentTconst,seasonNumber,episodeNumber,averageRating,numVotes
tt8289930,7.0,7.0,7.7,508.0
tt8289930,7.0,8.0,7.3,441.0
tt8289930,7.0,9.0,7.2,416.0
tt8289930,7.0,10.0,8.1,476.0
tt8596744,7.0,12.0,7.0,6.0
tt2098220,1.0,121.0,8.2,1695.0
tt0068120,,,,
tt1632701,3.0,14.0,8.8,3013.0
tt2094262,2.0,8.0,8.3,843.0
tt0203259,15.0,19.0,8.3,1015.0
tt0203259,15.0,22.0,7.4,916.0
tt0203259,15.0,20.0,8.5,1099.0
tt0203259,15.0,21.0,8.1,954.0
tt11280740,3.0,1.0,,
tt2149175,2.0,13.0,8.9,2116.0
tt2802850,1.0,9.0,9.3,12009.0
tt2802850,1.0,10.0,9.3,12761.0
tt2375692,2.0,2.0,8.6,2305.0
tt2375692,2.0,4.0,8.0,2064.0
tt3061046,1.0,7.0,8.0,1319.0
tt2193041,2.0,17.0,8.3,633.0
tt0452046,19.0,1.0,,
tt21209876,2.0,10.0,8.6,9785.0
tt2261391,13.0,18.0,8.4,237.0
tt1843230,3.0,21.0,9.0,2011.0
tt2293002,4.0,9.0,9.1,454.0
tt8596744,7.0,13.0,5.5,128.0
tt4655480,10.0,17.0,8.4,248.0
tt2261391,13.0,16.0,8.0,231.0
tt2261391,13.0,17.0,7.8,206.0
tt2191671,2.0,20.0,7.7,1127.0
tt2191671,2.0,21.0,7.8,1086.0
tt2699128,1.0,2.0,7.3,6643.0
tt0235918,9.0,18.0,5.8,108.0
tt0898266,9.0,1.0,6.8,4199.0
tt0898266,10.0,1.0,7.8,3968.0
tt13875494,2.0,15.0,7.6,503.0
tt0096697,26.0,5.0,6.3,1281.0
tt2249007,2.0,4.0,8.4,1129.0
tt26743760,2.0,9.0,8.4,685.0
tt17543592,3.0,10.0,7.8,427.0
tt2805096,12.0,16.0,8.1,262.0
tt2771780,9.0,1.0,6.6,28.0
tt2771780,9.0,2.0,6.1,29.0
tt0068120,,,,
tt1954347,3.0,6.0,7.6,529.0
tt1408430,2.0,17.0,7.5,762.0
tt3498622,1.0,1.0,7.3,1010.0
tt21764804,2.0,18.0,6.4,8.0
tt21764804,2.0,19.0,6.6,8.0
tt21764804,2.0,20.0,7.2,7.0
tt21764804,2.0,21.0,7.3,7.0
tt21764804,2.0,22.0,7.3,7.0
tt21764804,2.0,23.0,7.0,6.0
tt21764804,2.0,24.0,7.3,7.0
tt21764804,2.0,25.0,7.5,7.0
tt21764804,2.0,26.0,7.3,7.0
tt21764804,2.0,27.0,7.5,7.0
tt21764804,2.0,28.0,8.4,6.0
tt21764804,2.0,29.0,8.6,6.0
tt21764804,2.0,30.0,8.4,6.0
tt21764804,2.0,31.0,8.6,6.0
tt21764804,2.0,32.0,7.2,7.0
tt21764804,2.0,33.0,7.3,7.0
tt21764804,2.0,34.0,7.3,7.0
tt21764804,2.0,35.0,7.5,7.0
tt21764804,2.0,36.0,7.5,7.0
tt21764804,2.0,37.0,7.2,7.0
tt21764804,2.0,38.0,7.5,7.0
tt21764804,2.0,39.0,7.3,7.0
tt21764804,2.0,40.0,7.2,7.0
tt21764804,2.0,41.0,6.8,6.0
tt21764804,2.0,42.0,,
tt21764804,2.0,43.0,,
tt21764804,2.0,44.0,,
tt21764804,2.0,45.0,,
tt21764804,2.0,46.0,,
tt21764804,2.0,47.0,,
tt21764804,2.0,48.0,,
tt21764804,2.0,49.0,,
tt21764804,2.0,50.0,,
tt21764804,2.0,51.0,,
tt21764804,2.0,52.0,,
tt21764804,2.0,53.0,,
tt21764804,2.0,54.0,,
tt21764804,2.0,55.0,,
tt0206501,52.0,9.0,5.9,36.0
tt4508902,3.0,1.0,4.0,9018.0
tt0159876,52.0,16.0,8.0,41.0
tt35257773,2.0,1.0,3.3,410.0
tt1553656,2.0,2.0,6.6,1330.0
tt0806910,1.0,1300.0,6.4,150.0
tt1954347,3.0,11.0,8.6,616.0
tt0364845,12.0,1.0,8.2,875.0
tt0235918,9.0,20.0,5.7,110.0
tt1632701,3.0,15.0,8.6,2868.0
tt0182576,12.0,16.0,5.7,1676.0
tt0068120,,,,
tt21209876,2.0,11.0,9.6,17739.0
tt0452046,18.0,10.0,7.1,257.0
tt33044444,1.0,24.0,7.7,634.0
tt34119820,1.0,1.0,6.4,1229.0
tt2364582,1.0,18.0,8.2,4178.0
tt2364582,1.0,19.0,8.2,4216.0
tt2364582,1.0,20.0,8.6,4289.0
tt2364582,1.0,21.0,8.3,4057.0
tt2364582,1.0,22.0,9.0,5181.0
tt3006802,1.0,4.0,8.5,6010.0
tt26591147,1.0,18.0,8.1,494.0
tt2805096,2.0,1.0,8.0,795.0
tt2261391,3.0,1.0,8.4,741.0
tt1830617,4.0,1.0,8.4,1236.0
tt1266020,7.0,1.0,7.5,2431.0
tt1327801,5.0,19.0,7.2,965.0
tt0397306,9.0,14.0,7.2,721.0
tt0397306,9.0,15.0,6.9,677.0
tt17069148,1.0,10.0,7.2,845.0
tt9679542,4.0,10.0,7.9,479.0
tt0068120,53.0,110.0,,
tt0068120,53.0,111.0,,
tt0068120,53.0,112.0,,
tt0068120,53.0,113.0,,
tt0068120,53.0,114.0,,
tt0068120,42.0,125.0,,
tt0397306,19.0,22.0,7.3,249.0
tt7491982,7.0,16.0,7.5,269.0
tt7491982,8.0,1.0,7.7,265.0
tt7491982,9.0,1.0,,
tt11379026,4.0,17.0,7.6,436.0
tt6111130,8.0,16.0,7.9,187.0
tt0988824,1.0,357.0,7.6,514.0
tt2771780,9.0,3.0,6.1,32.0
tt8596744,7.0,14.0,,
tt0203259,26.0,20.0,8.0,297.0
tt12637874,2.0,6.0,,
tt1353056,17.0,14.0,5.1,681.0
tt2191671,2.0,24.0,8.2,1139.0
tt1600194,4.0,18.0,7.8,517.0
tt1600194,4.0,19.0,8.4,613.0
tt1358522,6.0,1.0,8.5,1073.0
tt10541088,5.0,1.0,,
tt26591110,2.0,19.0,7.9,436.0
tt26591110,2.0,20.0,8.1,645.0
tt0098844,24.0,18.0,6.6,220.0
tt0098844,24.0,19.0,7.8,223.0
tt7587890,7.0,12.0,7.4,1083.0
tt2654620,1.0,6.0,7.9,1896.0
tt0068120,,,,
tt7587890,7.0,11.0,7.7,888.0
tt0094416,37.0,3.0,7.7,73.0
tt0159876,4.0,6.0,,
tt14269590,2.0,3.0,8.0,1691.0
tt14269590,2.0,4.0,6.7,1715.0
tt14269590,2.0,5.0,7.1,1431.0
tt14269590,2.0,9.0,7.9,1219.0
tt14269590,2.0,11.0,7.9,1002.0
tt14186672,2.0,1.0,7.6,900.0
tt11514868,2.0,1.0,,
tt8788222,7.0,19.0,9.3,24.0
tt1839578,3.0,19.0,8.6,3029.0
tt8596744,7.0,15.0,7.2,9.0
tt17543592,3.0,11.0,8.6,487.0
tt33044444,1.0,25.0,8.4,601.0
tt26743760,2.0,10.0,7.5,619.0
tt17069148,1.0,11.0,7.3,914.0
tt7671070,4.0,2.0,,
tt7671070,4.0,3.0,,
tt7671070,4.0,4.0,,
tt7671070,4.0,7.0,,
tt7671070,4.0,6.0,,
tt7671070,4.0,5.0,,
tt7671070,4.0,8.0,,
tt1759761,3.0,9.0,8.8,1264.0
tt1839578,3.0,20.0,9.1,3528.0
tt1839578,3.0,21.0,9.2,3604.0
tt1839578,3.0,22.0,9.1,3497.0
tt1839578,3.0,23.0,9.6,6728.0
tt0068120,,,,
tt0486531,15.0,17.0,8.6,20.0
tt0486531,15.0,16.0,6.6,15.0
tt0486531,15.0,15.0,,
tt0486531,15.0,18.0,7.0,8.0
tt0486531,15.0,19.0,7.2,12.0
tt0486531,15.0,20.0,4.9,12.0
tt2309295,2.0,8.0,7.7,397.0
tt12324366,3.0,1.0,,
tt32085440,1.0,1.0,8.7,1548.0
tt0098844,24.0,20.0,7.7,161.0
tt21209876,2.0,12.0,9.7,25440.0
tt2805096,12.0,17.0,7.7,246.0
tt4655480,10.0,18.0,8.0,182.0
tt4655480,10.0,19.0,7.5,167.0
tt2771780,9.0,4.0,6.5,27.0
tt2293002,5.0,7.0,7.8,346.0
tt2098220,1.0,122.0,8.9,2317.0
tt2293002,5.0,8.0,7.8,331.0
tt0988824,1.0,358.0,8.1,656.0
tt0988824,1.0,359.0,8.0,595.0
tt0988824,1.0,360.0,7.5,504.0
tt3498622,1.0,3.0,7.4,662.0
tt0460627,9.0,20.0,7.6,787.0
tt0235918,9.0,8.0,6.2,112.0
tt0806910,1.0,1302.0,5.8,163.0
tt6111130,8.0,17.0,8.0,186.0
tt0068120,53.0,115.0,,
tt0068120,53.0,116.0,,
tt0068120,53.0,117.0,,
tt0068120,53.0,159.0,,
tt0068120,53.0,160.0,,
tt1561755,4.0,16.0,7.4,1009.0
tt7491982,7.0,18.0,7.6,238.0
tt0452046,18.0,5.0,7.4,341.0
tt0452046,18.0,6.0,7.6,291.0
tt0452046,18.0,7.0,7.7,301.0
tt0452046,18.0,8.0,5.9,449.0
tt0452046,18.0,9.0,7.7,251.0
tt2710394,1.0,17.0,8.0,419.0
tt1442462,5.0,16.0,9.2,1168.0
tt2710394,1.0,16.0,7.9,426.0
tt0460627,9.0,19.0,7.4,788.0
tt1845307,3.0,22.0,7.1,780.0
tt10813940,3.0,3.0,8.0,609.0
tt14261112,2.0,2.0,7.0,778.0
tt14261112,2.0,3.0,7.3,734.0
tt14261112,2.0,4.0,7.4,662.0
tt14261112,2.0,5.0,8.1,708.0
tt14261112,2.0,6.0,7.5,596.0
tt14261112,2.0,7.0,7.4,593.0
tt14261112,2.0,8.0,7.5,591.0
tt14261112,2.0,9.0,7.2,613.0
tt14261112,2.0,10.0,7.4,541.0
tt14261112,2.0,11.0,8.1,580.0
tt14261112,2.0,12.0,7.5,599.0
tt3592718,1.0,1.0,7.8,396.0
tt1305826,6.0,1.0,9.2,1670.0
tt1305826,6.0,2.0,9.5,2063.0
tt1305826,6.0,3.0,7.4,1138.0
tt3061046,1.0,8.0,7.4,1249.0
tt0118401,25.0,1.0,,
tt0118401,25.0,2.0,,
tt0118401,25.0,3.0,,
tt0118401,25.0,4.0,,
tt5106590,8.0,10.0,1.7,85.0
tt2306299,3.0,1.0,8.6,6873.0
tt0364845,22.0,16.0,7.6,295.0
tt0460627,9.0,21.0,7.3,757.0
tt0364845,11.0,20.0,7.8,672.0
tt2375692,2.0,7.0,8.1,1947.0
tt2375692,2.0,8.0,8.4,1993.0
tt3066242,2.0,1.0,8.9,447.0
tt1595859,4.0,19.0,7.9,437.0
tt1595859,4.0,20.0,8.0,445.0
tt1595859,4.0,21.0,8.1,427.0
tt35069642,1.0,2.0,6.7,1390.0
tt2805096,1.0,11.0,8.0,752.0
tt2805096,1.0,12.0,8.3,827.0
tt2805096,1.0,13.0,8.1,755.0
tt2805096,1.0,14.0,8.2,725.0
tt2805096,1.0,15.0,8.2,749.0
tt17543592,3.0,12.0,7.9,375.0
tt9679542,4.0,11.0,8.9,708.0
tt9679542,4.0,12.0,8.4,543.0
tt34935264,1.0,3.0,8.9,1897.0
tt34935264,1.0,4.0,9.5,2421.0
tt0364151,39.0,4.0,8.4,30.0
tt0364151,39.0,5.0,8.5,65.0
tt8596744,7.0,16.0,,
tt1826940,3.0,23.0,7.7,1120.0
tt0369179,11.0,20.0,7.2,1003.0
tt7235466,8.0,14.0,8.1,2576.0
tt0397306,20.0,1.0,,
tt7235466,8.0,13.0,7.9,1439.0
tt26743760,2.0,11.0,8.9,852.0
tt13875494,2.0,16.0,6.9,695.0
tt13675832,6.0,2.0,8.3,1162.0
tt2098220,1.0,123.0,7.7,1734.0
tt3006802,1.0,7.0,8.8,7566.0
tt3006802,1.0,8.0,8.8,5779.0
tt1327801,5.0,17.0,8.0,1021.0
tt1327801,5.0,18.0,6.8,918.0
tt1327801,5.0,20.0,7.0,981.0
tt4655480,10.0,20.0,8.0,165.0
tt4655480,10.0,21.0,8.1,171.0
tt0182576,12.0,17.0,6.9,1486.0
tt1353056,17.0,15.0,7.7,504.0
tt1353056,17.0,16.0,6.1,593.0
tt2771780,9.0,5.0,6.6,26.0
tt0388629,1.0,1123.0,9.0,6294.0
tt2580046,6.0,1.0,7.9,395.0
tt7587890,7.0,13.0,7.7,809.0
tt0364845,22.0,17.0,8.0,295.0
tt12327578,4.0,4.0,,
tt21209876,2.0,13.0,9.0,8926.0
tt7491982,7.0,17.0,7.8,251.0
tt0068120,53.0,118.0,,
tt0068120,53.0,119.0,,
tt0068120,53.0,120.0,,
tt0068120,53.0,121.0,,
tt0068120,53.0,122.0,,
tt3520702,1.0,1.0,7.7,1854.0
tt0096697,36.0,15.0,6.8,487.0
tt11379026,4.0,18.0,7.7,438.0
tt11379026,4.0,19.0,7.8,436.0
tt11379026,4.0,20.0,7.6,417.0
tt2188671,2.0,6.0,8.3,1990.0
tt2654620,1.0,11.0,7.7,1664.0
tt1836037,3.0,2.0,8.4,1021.0
tt2699128,1.0,5.0,8.1,5964.0
tt2771780,1.0,45.0,6.0,242.0
tt2771780,1.0,46.0,5.6,245.0
tt2699128,1.0,3.0,8.8,8071.0
tt0159876,40.0,8.0,,
tt0452046,9.0,22.0,7.4,1973.0
tt0452046,9.0,23.0,8.2,2325.0
tt0452046,9.0,24.0,8.7,2807.0
tt0203259,26.0,21.0,8.0,276.0
tt1442462,5.0,17.0,8.2,686.0
tt11639300,6.0,1.0,,
tt0486531,26.0,15.0,8.2,113.0
tt11242246,5.0,18.0,7.9,142.0
tt11242246,5.0,17.0,7.7,115.0
tt3592718,1.0,7.0,8.2,313.0
tt3592718,1.0,6.0,8.0,306.0
tt2710394,1.0,18.0,7.7,400.0
tt2861424,8.0,4.0,6.4,5355.0
tt2861424,8.0,5.0,7.0,4502.0
tt2861424,8.0,6.0,7.4,4554.0
tt2861424,8.0,7.0,6.8,4260.0
tt2861424,8.0,8.0,8.0,4414.0
tt2861424,8.0,9.0,6.7,3404.0
tt2861424,8.0,10.0,8.9,5217.0
tt0364845,22.0,18.0,7.7,297.0
tt0364845,22.0,19.0,8.1,287.0
tt0364845,22.0,20.0,7.9,306.0
tt11379026,4.0,21.0,7.8,430.0
tt11379026,4.0,22.0,7.7,409.0
tt6111130,8.0,18.0,7.9,191.0
tt6111130,8.0,19.0,8.3,173.0
tt6111130,8.0,20.0,8.0,172.0
tt6111130,8.0,21.0,8.1,166.0
tt6111130,8.0,22.0,8.7,221.0
tt13875494,2.0,17.0,7.3,507.0
tt13875494,2.0,20.0,8.2,479.0
tt7587890,7.0,14.0,7.9,860.0
tt7587890,7.0,15.0,3.5,2096.0
tt7587890,7.0,16.0,8.1,876.0
tt7587890,7.0,17.0,7.6,756.0
tt7587890,7.0,18.0,7.8,768.0
tt33043892,1.0,10.0,9.5,43066.0
tt26743760,2.0,12.0,8.7,664.0
tt26743760,2.0,13.0,7.4,533.0
tt26743760,2.0,14.0,7.6,518.0
tt26743760,2.0,15.0,7.9,510.0
tt26743760,2.0,16.0,8.2,511.0
tt26743760,2.0,17.0,8.3,516.0
tt26743760,2.0,18.0,8.7,530.0
tt26743760,2.0,20.0,8.7,588.0
tt26743760,2.0,21.0,9.0,659.0
tt26743760,2.0,22.0,8.6,564.0
tt26743760,2.0,23.0,9.2,790.0
tt26743760,2.0,24.0,8.9,649.0
tt26743760,2.0,19.0,7.8,488.0
tt0203259,26.0,22.0,7.5,252.0
tt2070791,2.0,19.0,7.8,669.0
tt2070791,2.0,21.0,7.9,618.0
tt2070791,2.0,20.0,7.6,605.0
tt2070791,2.0,22.0,7.7,676.0
tt1561755,4.0,15.0,8.1,1132.0
tt35069642,1.0,3.0,7.5,1101.0
tt0096697,36.0,16.0,7.3,482.0
tt2359704,1.0,2.0,7.4,2102.0
tt2359704,1.0,3.0,7.9,2269.0
tt2359704,1.0,4.0,7.1,1881.0
tt2359704,1.0,5.0,7.0,1806.0
tt17543592,3.0,13.0,8.0,398.0
tt2359704,1.0,6.0,7.1,1729.0
tt2359704,1.0,7.0,7.4,1700.0
tt2359704,1.0,8.0,7.7,1723.0
tt2359704,1.0,9.0,8.6,2504.0
tt33043892,1.0,2.0,8.8,34775.0
tt33043892,1.0,3.0,9.2,34411.0
tt33043892,1.0,4.0,9.7,43655.0
tt33043892,1.0,5.0,9.1,33678.0
tt33043892,1.0,6.0,9.5,34790.0
tt33043892,1.0,7.0,9.5,34213.0
tt33043892,1.0,8.0,9.0,32342.0
tt33043892,1.0,9.0,9.8,53495.0
tt2359704,1.0,10.0,8.1,1921.0
tt2359704,1.0,11.0,8.1,1794.0
tt2359704,1.0,12.0,7.8,1720.0
tt2359704,1.0,13.0,8.2,1751.0
tt2359704,1.0,14.0,7.9,1679.0
tt2359704,1.0,15.0,8.1,1661.0
tt2359704,1.0,16.0,7.6,1435.0
tt2359704,1.0,17.0,8.1,1659.0
tt2359704,1.0,18.0,7.6,1448.0
tt2359704,1.0,19.0,7.8,1587.0
tt2359704,1.0,20.0,9.3,3257.0
tt2359704,1.0,21.0,7.7,1522.0
tt2359704,1.0,22.0,8.5,1858.0
tt2359704,1.0,23.0,8.8,2032.0
tt2359704,1.0,24.0,8.2,1643.0
tt2359704,1.0,25.0,8.6,1951.0
tt2359704,1.0,26.0,9.1,2835.0
tt1353056,1.0,9.0,7.8,344.0
tt1843230,3.0,22.0,9.2,2785.0
tt2805096,12.0,18.0,8.1,232.0
tt7235466,8.0,15.0,4.1,8405.0
tt7235466,8.0,16.0,3.9,7440.0
tt7235466,8.0,17.0,8.3,3971.0
tt7235466,8.0,18.0,5.0,4310.0
tt3012160,2.0,1.0,7.3,87.0
tt1561755,4.0,17.0,8.1,1167.0
tt28093628,2.0,1.0,,
tt13675832,6.0,3.0,6.1,957.0
tt0806910,1.0,1303.0,5.3,120.0
tt2771780,9.0,6.0,7.5,39.0
tt4655480,10.0,22.0,8.1,190.0
tt0388629,1.0,1124.0,8.6,5593.0
tt11639300,6.0,2.0,,
tt11639300,6.0,3.0,,
tt11639300,6.0,4.0,,
tt0068120,53.0,123.0,,
tt0068120,53.0,124.0,,
tt0068120,53.0,125.0,,
tt0068120,53.0,126.0,,
tt0068120,53.0,127.0,,
tt7657124,7.0,1.0,9.9,160.0
tt0460627,9.0,22.0,7.8,794.0
tt0460627,9.0,23.0,7.6,808.0
tt0460627,9.0,24.0,8.9,1185.0
tt0852863,4.0,18.0,7.9,230.0
tt0182576,23.0,10.0,5.7,481.0
tt11712058,4.0,5.0,8.6,205.0
tt4192812,7.0,2.0,,
tt4192812,7.0,3.0,,
tt4192812,7.0,4.0,,
tt4192812,7.0,5.0,,
tt4192812,7.0,6.0,,
tt17220216,2.0,2.0,,
tt17220216,2.0,3.0,,
tt17220216,2.0,4.0,,
tt17220216,2.0,5.0,,
tt17220216,2.0,6.0,,
tt17220216,2.0,7.0,,
tt17220216,2.0,8.0,,
tt17220216,2.0,9.0,,
tt17220216,2.0,10.0,,
tt1632701,3.0,16.0,9.2,4322.0
tt0413573,10.0,22.0,8.7,1240.0
tt1462059,4.0,8.0,7.0,611.0
tt0096697,36.0,17.0,6.2,359.0
tt8596744,7.0,17.0,,
tt0182576,23.0,11.0,6.3,477.0
tt8596744,7.0,18.0,,
tt1845307,3.0,23.0,7.1,758.0
tt0182576,25.0,1.0,,
tt0096697,37.0,1.0,7.0,416.0
tt0096697,38.0,1.0,,
tt0096697,39.0,1.0,,
tt0096697,40.0,1.0,,
tt8596744,7.0,19.0,6.6,82.0
tt6473300,4.0,1.0,,
tt17543592,3.0,14.0,8.2,363.0
tt8201186,3.0,1.0,,
tt34935264,1.0,5.0,9.2,1896.0
tt34935264,1.0,6.0,9.2,1883.0
tt31812476,2.0,1.0,,
tt19244304,1.0,5.0,8.7,4618.0
tt1442462,5.0,21.0,7.6,614.0
tt3061046,1.0,12.0,8.3,1342.0
tt17543592,4.0,2.0,,
tt17543592,4.0,12.0,,
tt17543592,4.0,10.0,,
tt17543592,4.0,14.0,,
tt17543592,4.0,1.0,,
tt17543592,4.0,6.0,,
tt17543592,4.0,16.0,,
tt17543592,4.0,17.0,,
tt17543592,4.0,18.0,,
tt17543592,4.0,5.0,,
tt17543592,4.0,11.0,,
tt17543592,4.0,7.0,,
tt17543592,4.0,15.0,,
tt17543592,4.0,9.0,,
tt17543592,4.0,8.0,,
tt17543592,4.0,4.0,,
tt17543592,4.0,3.0,,
tt17543592,4.0,13.0,,
tt0413573,22.0,8.0,,
tt0413573,22.0,10.0,,
tt0413573,22.0,14.0,,
tt0413573,22.0,4.0,7.2,130.0
tt0413573,22.0,3.0,7.3,159.0
tt0413573,22.0,16.0,,
tt0413573,22.0,5.0,7.5,127.0
tt0413573,22.0,1.0,8.1,268.0
tt0413573,22.0,2.0,7.3,188.0
tt0413573,22.0,11.0,,
tt0413573,22.0,13.0,,
tt0413573,22.0,17.0,,
tt0413573,22.0,18.0,,
tt0413573,22.0,7.0,,
tt0413573,22.0,15.0,,
tt0413573,22.0,12.0,,
tt0413573,22.0,9.0,,
tt0413573,22.0,6.0,7.8,109.0
tt7235466,9.0,1.0,7.6,1436.0
tt7235466,9.0,9.0,,
tt7235466,9.0,8.0,,
tt7235466,9.0,12.0,,
tt7235466,9.0,10.0,,
tt7235466,9.0,17.0,,
tt7235466,9.0,11.0,,
tt7235466,9.0,3.0,6.8,1058.0
tt7235466,9.0,7.0,,
tt7235466,9.0,18.0,,
tt7235466,9.0,6.0,7.4,690.0
tt7235466,9.0,13.0,,
tt7235466,9.0,2.0,7.0,1502.0
tt7235466,9.0,14.0,,
tt7235466,9.0,5.0,8.2,1012.0
tt7235466,9.0,15.0,,
tt7235466,9.0,4.0,6.4,973.0
tt7235466,9.0,16.0,,
tt7587890,8.0,3.0,,
tt7587890,8.0,8.0,,
tt7587890,8.0,18.0,,
tt7587890,8.0,9.0,,
tt7587890,8.0,5.0,,
tt7587890,8.0,7.0,,
tt7587890,8.0,1.0,,
tt7587890,8.0,14.0,,
tt7587890,8.0,15.0,,
tt7587890,8.0,16.0,,
tt7587890,8.0,2.0,,
tt7587890,8.0,4.0,,
tt7587890,8.0,12.0,,
tt7587890,8.0,13.0,,
tt7587890,8.0,10.0,,
tt7587890,8.0,17.0,,
tt7587890,8.0,6.0,,
tt7587890,8.0,11.0,,
tt13675832,6.0,4.0,8.2,1147.0
tt0096697,37.0,4.0,5.3,331.0
tt0096697,37.0,8.0,7.3,134.0
tt0096697,37.0,14.0,,
tt0096697,37.0,9.0,,
tt0096697,37.0,7.0,6.7,179.0
tt0096697,37.0,3.0,6.4,393.0
tt0096697,37.0,15.0,,
tt0096697,37.0,13.0,,
tt0096697,37.0,11.0,,
tt0096697,37.0,5.0,6.6,243.0
tt0096697,37.0,12.0,,
tt0096697,37.0,10.0,,
tt0096697,37.0,2.0,6.7,316.0
tt0096697,37.0,6.0,7.2,216.0
tt0096697,38.0,3.0,,
tt0096697,38.0,7.0,,
tt0096697,38.0,12.0,,
tt0096697,38.0,8.0,,
tt0096697,38.0,13.0,,
tt0096697,38.0,14.0,,
tt0096697,38.0,4.0,,
tt0096697,38.0,5.0,,
tt0096697,38.0,10.0,,
tt0096697,38.0,6.0,,
tt0096697,38.0,2.0,,
tt0096697,38.0,15.0,,
tt0096697,38.0,9.0,,
tt0096697,38.0,11.0,,
tt0096697,39.0,4.0,,
tt0096697,39.0,15.0,,
tt0096697,39.0,11.0,,
tt0096697,39.0,10.0,,
tt0096697,39.0,9.0,,
tt0096697,39.0,6.0,,
tt0096697,39.0,13.0,,
tt0096697,39.0,5.0,,
tt0096697,39.0,2.0,,
tt0096697,39.0,8.0,,
tt0096697,39.0,12.0,,
tt0096697,39.0,3.0,,
tt0096697,39.0,14.0,,
tt0096697,39.0,7.0,,
tt0096697,40.0,6.0,,
tt0096697,40.0,13.0,,
tt0096697,40.0,14.0,,
tt0096697,40.0,12.0,,
tt0096697,40.0,3.0,,
tt0096697,40.0,7.0,,
tt0096697,40.0,9.0,,
tt0096697,40.0,15.0,,
tt0096697,40.0,4.0,,
tt0096697,40.0,10.0,,
tt0096697,40.0,11.0,,
tt0096697,40.0,8.0,,
tt0096697,40.0,2.0,,
tt0096697,40.0,5.0,,
tt0182576,24.0,3.0,,
tt0182576,24.0,9.0,,
tt0182576,24.0,13.0,,
tt0182576,24.0,14.0,,
tt0182576,24.0,6.0,,
tt0182576,24.0,12.0,,
tt0182576,24.0,4.0,,
tt0182576,24.0,7.0,,
tt0182576,24.0,8.0,,
tt0182576,24.0,11.0,,
tt0182576,24.0,2.0,,
tt0182576,24.0,5.0,,
tt0182576,24.0,15.0,,
tt0182576,24.0,10.0,,
tt0182576,25.0,5.0,,
tt0182576,25.0,10.0,,
tt0182576,25.0,11.0,,
tt0182576,25.0,12.0,,
tt0182576,25.0,4.0,,
tt0182576,25.0,7.0,,
tt0182576,25.0,13.0,,
tt0182576,25.0,3.0,,
tt0182576,25.0,8.0,,
tt0182576,25.0,6.0,,
tt0182576,25.0,9.0,,
tt0182576,25.0,14.0,,
tt0182576,25.0,2.0,,
tt0182576,25.0,15.0,,
tt0182576,26.0,4.0,,
tt0182576,26.0,2.0,,
tt0182576,26.0,12.0,,
tt0182576,26.0,11.0,,
tt0182576,26.0,15.0,,
tt0182576,26.0,1.0,,
tt0182576,26.0,13.0,,
tt0182576,26.0,3.0,,
tt0182576,26.0,6.0,,
tt0182576,26.0,14.0,,
tt0182576,26.0,8.0,,
tt0182576,26.0,7.0,,
tt0182576,26.0,10.0,,
tt0182576,26.0,5.0,,
tt0182576,26.0,9.0,,
tt0182576,27.0,7.0,,
tt0182576,27.0,10.0,,
tt0182576,27.0,9.0,,
tt0182576,27.0,12.0,,
tt0182576,27.0,8.0,,
tt0182576,27.0,15.0,,
tt0182576,27.0,6.0,,
tt0182576,27.0,13.0,,
tt0182576,27.0,14.0,,
tt0182576,27.0,5.0,,
tt0182576,27.0,3.0,,
tt0182576,27.0,2.0,,
tt0182576,27.0,4.0,,
tt0182576,27.0,1.0,,
tt0182576,27.0,11.0,,
tt1561755,16.0,2.0,7.5,215.0
tt1561755,16.0,7.0,7.7,81.0
tt1561755,16.0,4.0,7.6,180.0
tt1561755,16.0,15.0,,
tt1561755,16.0,3.0,7.9,219.0
tt1561755,16.0,10.0,,
tt1561755,16.0,13.0,,
tt1561755,16.0,11.0,,
tt1561755,16.0,8.0,,
tt1561755,16.0,5.0,8.0,161.0
tt1561755,16.0,12.0,,
tt1561755,16.0,1.0,9.3,471.0
tt1561755,16.0,9.0,,
tt1561755,16.0,6.0,7.6,141.0
tt1561755,16.0,14.0,,
tt1561755,17.0,5.0,,
tt1561755,17.0,7.0,,
tt1561755,17.0,10.0,,
tt1561755,17.0,15.0,,
tt1561755,17.0,9.0,,
tt1561755,17.0,1.0,,
tt1561755,17.0,6.0,,
tt1561755,17.0,3.0,,
tt1561755,17.0,8.0,,
tt1561755,17.0,2.0,,
tt1561755,17.0,13.0,,
tt1561755,17.0,11.0,,
tt1561755,17.0,12.0,,
tt1561755,17.0,4.0,,
tt1561755,17.0,14.0,,
tt1561755,18.0,7.0,,
tt1561755,18.0,8.0,,
tt1561755,18.0,2.0,,
tt1561755,18.0,3.0,,
tt1561755,18.0,5.0,,
tt1561755,18.0,14.0,,
tt1561755,18.0,12.0,,
tt1561755,18.0,11.0,,
tt1561755,18.0,10.0,,
tt1561755,18.0,9.0,,
tt1561755,18.0,6.0,,
tt1561755,18.0,1.0,,
tt1561755,18.0,13.0,,
tt1561755,18.0,15.0,,
tt1561755,18.0,4.0,,
tt1561755,19.0,6.0,,
tt1561755,19.0,7.0,,
tt1561755,19.0,2.0,,
tt1561755,19.0,9.0,,
tt1561755,19.0,13.0,,
tt1561755,19.0,1.0,,
tt1561755,19.0,3.0,,
tt1561755,19.0,14.0,,
tt1561755,19.0,11.0,,
tt1561755,19.0,15.0,,
